circle,division,subdivision,section,area,catdesc,catcode,totservices,billdservices,units,load,totservices_outlier_flag,billdservices_outlier_flag,units_outlier_flag,load_outlier_flag,catcode_circle_mean,catcode_circle_sum,catcode_circle_std,catcode_circle_count,catcode_circle_rank,totservices_circle_mean,totservices_circle_sum,totservices_circle_std,totservices_circle_count,totservices_circle_rank,billdservices_circle_mean,billdservices_circle_sum,billdservices_circle_std,billdservices_circle_count,billdservices_circle_rank,circle_encoded,division_encoded,catcode_std,totservices_std,billdservices_std,units_std,load_std,catcode_circle_mean_std,catcode_circle_sum_std,catcode_circle_std_std,catcode_circle_count_std,catcode_circle_rank_std,totservices_circle_mean_std,totservices_circle_sum_std,totservices_circle_std_std,totservices_circle_count_std,totservices_circle_rank_std,billdservices_circle_mean_std,billdservices_circle_sum_std,billdservices_circle_std_std,billdservices_circle_count_std,billdservices_circle_rank_std,totservices_log,billdservices_log,load_log,catcode_totservices_ratio,catcode_billdservices_ratio,catcode_units_ratio,catcode_load_ratio,catcode_catcode_circle_mean_ratio
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,CHEEKATIMAMIDI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,26.0,5.27,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,113.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.1748716471404513,-0.1886597892124073,-0.164599064505697,-0.15210560878406568,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,1.0188658208271046,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,1.0986122886681098,0.6931471805599453,1.8357763546448294,2.0,4.0,0.15384615384615385,0.7590132827324478,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,GUDAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,56.0,3.75,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,113.5,7.157258064516129,1775.0,27.09847590732612,248,79.5,10.0,30.0,0.0,-0.1748716471404513,-0.12868560807913204,-0.15626469431332882,-0.17646937459842735,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,1.0188658208271046,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,0.40269091225418396,1.0986122886681098,1.0986122886681098,1.55814461804655,2.0,2.0,0.07142857142857142,1.0666666666666667,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,JAMASTANPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,8.0,0.75,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,113.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.1748716471404513,-0.1886597892124073,-0.1695996866211179,-0.22455575449519374,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,1.0188658208271046,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,1.0986122886681098,0.6931471805599453,0.5596157879354227,2.0,4.0,0.5,5.333333333333333,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,KISTAPUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,78.0,11.33,False,True,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,53.0,7.157258064516129,1775.0,27.09847590732612,248,39.0,10.0,30.0,0.0,-0.010216887089492924,0.051236935320693795,-0.15015282283892548,-0.05497112139259751,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.10128218567632367,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.3728313423654195,1.791759469228055,1.791759469228055,2.512035317176253,0.8,0.8,0.05128205128205128,0.353045013239188,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,KOMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,106.0,5.27,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,113.5,7.157258064516129,1775.0,27.09847590732612,248,79.5,10.0,30.0,0.0,-0.1748716471404513,-0.12868560807913204,-0.14237407732604848,-0.15210560878406568,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,1.0188658208271046,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,0.40269091225418396,1.0986122886681098,1.0986122886681098,1.8357763546448294,2.0,2.0,0.03773584905660377,0.7590132827324478,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,KORATICAL,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,46.0,4.02,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,192.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.15904281771078488,-0.17214160040771836,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,2.481538424360507,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,0.6931471805599453,0.6931471805599453,1.6134299337036377,4.0,4.0,0.08695652173913043,0.9950248756218907,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,MUNUGODU,COTTAGE INDUSTRIES AND DHOBIGHATS,4,14,13.0,2447.0,46.5,True,True,True,True,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,26.0,7.157258064516129,1775.0,27.09847590732612,248,20.5,10.0,30.0,0.0,0.4837473930633822,0.531030384386896,0.5079846100184161,0.5087615389304943,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.6011829489092586,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.7270822487965964,2.70805020110221,2.6390573296152584,3.8607297110405954,0.2857142857142857,0.3076923076923077,0.0016346546791990192,0.08602150537634409,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,PALIVELA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,156.0,14.63,False,True,False,True,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,53.0,7.157258064516129,1775.0,27.09847590732612,248,39.0,10.0,30.0,0.0,-0.010216887089492924,0.051236935320693795,-0.12848346033876817,-0.002076103506154433,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.10128218567632367,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.3728313423654195,1.791759469228055,1.791759469228055,2.749192144433385,0.8,0.8,0.02564102564102564,0.27341079972658916,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,PULIPALUPULA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,5,5.0,281.0,5.25,False,True,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,53.0,7.157258064516129,1775.0,27.09847590732612,248,39.0,10.0,30.0,0.0,-0.010216887089492924,0.051236935320693795,-0.09375691787056736,-0.15242618465004412,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.10128218567632367,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.3728313423654195,1.791759469228055,1.791759469228055,1.8325814637483102,0.8,0.8,0.014234875444839857,0.7619047619047619,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,UKONDI,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,53.0,1.5,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,192.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.15709813133256562,-0.21253415952100216,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,2.481538424360507,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,0.07547169811320754,2.6666666666666665,1.0
NALGONDA,NALGONDA,MUNUGODU,MUNUGODU,VELMAKANNE,COTTAGE INDUSTRIES AND DHOBIGHATS,4,4,1.0,0.0,5.55,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,64.0,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.06510180710647905,-0.1886597892124073,-0.17182218533908278,-0.1476175466603675,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,0.10238108823339055,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,1.6094379124341003,0.6931471805599453,1.8794650496471605,1.0,4.0,,0.7207207207207208,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,AITIPAMULA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,23,16.0,4833.0,71.25,True,True,True,True,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,18.0,7.157258064516129,1775.0,27.09847590732612,248,17.0,10.0,30.0,0.0,0.9777116732162572,0.7109529277867218,1.170844852651433,0.9054741730788172,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.749301693570869,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.7941026905538461,3.1780538303479458,2.833213344056216,4.2801323269925415,0.17391304347826086,0.25,0.0008276432857438444,0.056140350877192984,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,BOLLAPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,25,16.0,3227.0,65.25,True,True,True,True,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,17.0,7.157258064516129,1775.0,27.09847590732612,248,17.0,10.0,30.0,0.0,1.0874815132502293,0.7109529277867218,0.7246782350199892,0.8093014132852844,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.7678165366535703,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.7941026905538461,3.258096538021482,2.833213344056216,4.193435464866331,0.16,0.25,0.0012395413696932136,0.06130268199233716,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,CH ANNARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,192.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,2.481538424360507,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,DUGNAVELLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,15,4.0,611.0,47.25,True,True,True,True,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,25.0,7.157258064516129,1775.0,27.09847590732612,248,46.0,10.0,30.0,0.0,0.5386323130803683,-0.008737245812581482,-0.0020788457545172488,0.5207831339046858,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.61969779199196,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.23879045885092015,2.772588722239781,1.6094379124341003,3.876395827784995,0.26666666666666666,1.0,0.006546644844517185,0.08465608465608465,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,DUGUNEVELLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,57.0,0.2,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,192.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.1559868819735832,-0.23337159080960096,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,2.481538424360507,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,0.6931471805599453,0.6931471805599453,0.18232155679395465,4.0,4.0,0.07017543859649122,20.0,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,EARASANIGUDA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,1.0,0.0,3.0,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,80.0,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.11998672712346517,-0.1886597892124073,-0.17182218533908278,-0.18849096957261893,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,0.3986185775566113,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.3333333333333333,4.0,,1.3333333333333333,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,EDULUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,97,39.0,6159.0,335.25,True,True,True,True,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,5.0,7.157258064516129,1775.0,27.09847590732612,248,12.0,10.0,30.0,0.0,5.03919575447323,2.090359093852053,1.539224015154107,5.137075603994262,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.9899946536459858,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.8898461787784885,4.584967478670572,3.6888794541139363,5.817854930916049,0.041237113402061855,0.10256410256410256,0.000649456080532554,0.011931394481730051,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,ISMAILPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,1145.0,2.25,False,False,True,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,192.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.22975656715743742,-0.1886597892124073,0.14627294366963658,-0.20051256454681055,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,2.481538424360507,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,0.0034934497816593887,1.7777777777777777,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KALIMERA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,7,1.0,0.0,12.75,True,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,42.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,0.09955295294447933,-0.1886597892124073,-0.17182218533908278,-0.03221023490812807,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.29568803804468724,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,2.0794415416798357,0.6931471805599453,2.6210388241125804,0.5714285714285714,4.0,,0.3137254901960784,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATTANGUR,COTTAGE INDUSTRIES AND DHOBIGHATS,4,40,37.0,4845.0,129.38,True,True,True,True,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,13.0,7.157258064516129,1775.0,27.09847590732612,248,13.0,10.0,30.0,0.0,1.9107553135050213,1.9704107315855026,1.17417860072838,1.837227927545161,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.8418759089843755,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.87069748113356,3.713572066704308,3.6375861597263857,4.870453263496393,0.1,0.10810810810810811,0.000825593395252838,0.03091667954861648,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,MALLARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,165.0,1.5,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,192.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.12598314928105772,-0.21253415952100216,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,2.481538424360507,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,0.6931471805599453,0.6931471805599453,0.9162907318741551,4.0,4.0,0.024242424242424242,2.6666666666666665,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,MUNUKUNTLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,0.0,2.25,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,192.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.17182218533908278,-0.20051256454681055,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,2.481538424360507,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,,1.7777777777777777,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,52.0,2.63,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,113.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.1748716471404513,-0.1886597892124073,-0.15737594367231122,-0.19442162309322011,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,1.0188658208271046,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,1.0986122886681098,0.6931471805599453,1.2892326482767593,2.0,4.0,0.07692307692307693,1.5209125475285172,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PARADA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,22,1.0,60.0,49.5,True,False,False,True,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,19.0,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,0.9228267531992711,-0.1886597892124073,-0.15515344495434638,0.5568479188272606,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.7307868504881677,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,3.1354942159291497,0.6931471805599453,3.9219733362813143,0.18181818181818182,4.0,0.06666666666666667,0.08080808080808081,1.0
NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PITTAMPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,3,3.0,269.0,3.0,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,80.0,7.157258064516129,1775.0,27.09847590732612,248,57.0,10.0,30.0,0.0,-0.11998672712346517,-0.06871142694585676,-0.09709066594751464,-0.18849096957261893,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,0.3986185775566113,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.028154784756706852,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3333333333333333,1.3333333333333333,0.01486988847583643,1.3333333333333333,1.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BHEEMAVARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,8,7.0,298.0,10.19,True,True,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,38.5,7.157258064516129,1775.0,27.09847590732612,248,32.0,10.0,30.0,0.0,0.15443787296146544,0.17118529758724435,-0.08903410809489205,-0.07324394575336876,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,-0.3697474103754924,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,-0.5068722258799189,2.1972245773362196,2.0794415416798357,2.4150205223238337,0.5,0.5714285714285714,0.013422818791946308,0.39254170755642787,1.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,BOPPARAM,COTTAGE INDUSTRIES AND DHOBIGHATS,4,1,1.0,15.0,2.25,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,192.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.22975656715743742,-0.1886597892124073,-0.16765500024289867,-0.20051256454681055,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,2.481538424360507,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,0.6931471805599453,0.6931471805599453,1.1786549963416462,4.0,4.0,0.26666666666666666,1.7777777777777777,1.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHERUKUPALLY,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,2.0,89.0,0.11,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,113.5,7.157258064516129,1775.0,27.09847590732612,248,79.5,10.0,30.0,0.0,-0.1748716471404513,-0.12868560807913204,-0.1470968871017238,-0.23481418220650394,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,1.0188658208271046,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,0.40269091225418396,1.0986122886681098,1.0986122886681098,0.10436001532424277,2.0,2.0,0.0449438202247191,36.36363636363637,1.0
NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,GUDIWADA,COTTAGE INDUSTRIES AND DHOBIGHATS,4,2,1.0,0.0,3.75,False,False,False,False,4.0,992,0.0,248,124.5,8.596774193548388,2132,28.3660055868438,248,113.5,7.157258064516129,1775.0,27.09847590732612,248,171.5,10.0,30.0,0.0,-0.1748716471404513,-0.1886597892124073,-0.17182218533908278,-0.17646937459842735,0.0,1.705290447573196,0.0,1.705290447573196,1.705290447573196,0.9817175426071723,1.6461350888677821,1.2536789064119818,1.705290447573196,1.0188658208271046,1.038860275340047,1.6528928071326416,1.3275898875020076,1.705290447573196,2.164371095587604,1.0986122886681098,0.6931471805599453,1.55814461804655,2.0,4.0,,1.0666666666666667,1.0
